subject_id,survey_id,image_url,data_description,galaxy_description,RA,DEC,redshift,n_class,p_smooth,p_featured,p_artifact,p_edgeon,p_notedgeon,p_spiral,p_notspiral,p_ring,p_lens,p_disturbed,p_irregular,p_other,p_merger,p_dustlane,p_clumpy,p_notclumpy
AHZ2000g32,20054171,http://zoo-hst.s3.amazonaws.com/20054171.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.6896879,1.993604,0.43,48,0.8640000000596046,0.06599999964237213,0.07,0.0014505480029740332,0.0029054519498190883,0.0,0.0029054519498190883,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,0.06599999964237213
AHZ2000ru5,20094061,http://zoo-hst.s3.amazonaws.com/20094061.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9057439,2.2842194,0.22,41,0.8739999979734421,0.12600000202655792,0.0,0.0031752001494526885,0.012700800597810754,0.0031752001494526885,0.009525600448358065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12600000202655792
AHZ40000yh,90007502,http://zoo-hst.s3.amazonaws.com/90007502.jpg,the GEMS dataset in GZ: Hubble,featured,53.2628359,-27.9084772,0.06,113,0.22699998877942562,0.7630000114440918,0.01,0.35382835574365823,0.21320425394117884,0.17056340569453585,0.04264085142363396,0.0,0.018824,0.018824,0.001267,1.81E-4,0.0,0.14172299,0.01983800070685149,0.7431619936828611
AHZ2000d13,20043449,http://zoo-hst.s3.amazonaws.com/20043449.jpg,the COSMOS dataset in GZ: Hubble,featured,149.9669579,1.8491824,0.75,51,0.15100000996608287,0.8479999899864197,0.001,0.0186434891979663,0.6242354767412044,0.29401490076417647,0.330220557373361,0.520065,0.021645,0.04329,0.0,0.0,0.0,0.0,0.08988799787712098,0.7581119857912064
AHZ2001o1v,20275805,http://zoo-hst.s3.amazonaws.com/20275805.jpg,the COSMOS dataset in GZ: Hubble,featured,149.7798217,2.3367878,0.45,51,0.19099998846650124,0.7630000114440918,0.046,0.0,0.37200600132649475,0.32364522292791326,0.048360778398581473,0.0,0.0,0.110889,0.044289,0.110889,0.0666,0.0,0.2754430052227974,0.4875570062212944
AHZ2001dgt,20166175,http://zoo-hst.s3.amazonaws.com/20166175.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.6730363,2.650773,0.26,52,0.8979999981820583,0.04100000113248825,0.061,0.0,8.405000464320189E-4,0.0,8.405000464320189E-4,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.020500000566244125,0.020500000566244125
AHZ2000dr2,20046058,http://zoo-hst.s3.amazonaws.com/20046058.jpg,the COSMOS dataset in GZ: Hubble,featured,149.8006577,1.827238,0.12,48,0.14800002984702587,0.8309999704360962,0.021,0.021124949618311274,0.6190250470535721,0.35160623823822057,0.26741882726373556,0.338328,0.021312,0.021312,0.021312,0.04218,0.0,0.0,0.06066299695026878,0.7703369611029629
AHZ2000fez,20051919,http://zoo-hst.s3.amazonaws.com/20051919.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.7418489,2.0567401,1.21,48,0.8629999925615266,0.13600000739097595,0.001,6.17766437462138E-5,0.012293552439193656,0.003073388109798414,0.009220164329395243,0.0,0.023264999,4.2299996E-4,0.0,0.023264999,0.0,0.0,0.045152000735282805,0.09084800260257708
AHZ20018xp,20151767,http://zoo-hst.s3.amazonaws.com/20151767.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9196067,2.6042507,0.25,44,0.8750000018626451,0.09799999743700027,0.027,0.0048044007177885225,0.0023985989054505228,0.0,0.0023985989054505228,0.025452001,0.025149,0.0,0.0,0.050399,0.0,0.0,0.02449999935925007,0.0734999980777502
AHZ20001hm,20004933,http://zoo-hst.s3.amazonaws.com/20004933.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.6632087,1.72991,0.37,45,0.9109999984502792,0.06700000166893005,0.022,0.0,0.0014948370937356967,0.0,0.0014948370937356967,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.04468900082564353,0.02231100084328652
AHZ20016kc,20143932,http://zoo-hst.s3.amazonaws.com/20143932.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.2431452,2.5772873,0.22,48,0.8709999956190586,0.0860000029206276,0.043,0.0018490001255869887,0.005547000376760966,0.0,0.005547000376760966,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0860000029206276
AHZ2000kc4,20068647,http://zoo-hst.s3.amazonaws.com/20068647.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0370534,2.019189,0.31,47,0.08700002729892731,0.890999972820282,0.022,0.01962950030161559,0.7353512480775704,0.6963776515654558,0.03897361568789255,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.043658997526377474,0.8473409520592696
AHZ20011el,20126326,http://zoo-hst.s3.amazonaws.com/20126326.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7764973,2.4012532,0.23,40,0.0,1.0,0.0,0.026000000536441803,0.9739999771118164,0.9739999771118164,0.0,0.025883,0.077649,0.025883,0.0,0.051766,0.0,0.0,0.0,1.0
AHZ2001gnt,20176352,http://zoo-hst.s3.amazonaws.com/20176352.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2270708,2.6514225,0.28,52,0.018999993801116943,0.9810000061988831,0.0,0.037326135899725506,0.8307235228759505,0.8307235228759505,0.0,0.075258,0.0,0.018757999,0.0,0.094242,0.018757999,0.018757999,0.0961379980931878,0.8848620154147149
AHZ2000m6j,20075271,http://zoo-hst.s3.amazonaws.com/20075271.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.7125233,1.9748295,0.82,49,0.8690000027418137,0.10899999737739563,0.022,0.0,0.011880999428272254,0.0,0.011880999428272254,0.0,0.0,0.022311,0.0,0.022311,0.0,0.022311,0.0,0.10899999737739563
AHZ2001sc3,20173793,http://zoo-hst.s3.amazonaws.com/20173793.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2270708,2.6514224,unknown,29,0.0,1.0,0.0,0.0,0.9629999995231628,0.9629999995231628,0.0,0.037037004,0.037037004,0.0,0.037037004,0.111111,0.037037004,0.0,0.03700000047683716,0.9629999995231628
AHZ200063v,20019940,http://zoo-hst.s3.amazonaws.com/20019940.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7382427,1.770463,0.38,46,0.023000001907348633,0.9769999980926514,0.0,0.022906786780816632,0.8581234361495144,0.8581234361495144,0.0,0.069335,0.0,0.046129,0.023206,0.069335,0.069335,0.006226,0.07522899944549799,0.9017709768095017
AHZ20018wl,20151715,http://zoo-hst.s3.amazonaws.com/20151715.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9384568,2.6104982,0.34,55,0.17299997247755527,0.8080000281333923,0.019,0.04635334874554841,0.6065107113106629,0.5755786656122328,0.03093204569843012,0.078255,0.019505,0.019505,0.0,0.05875,0.05875,0.0,0.0,0.8080000281333923
AHZ2001rcx,20129423,http://zoo-hst.s3.amazonaws.com/20129423.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7046331,2.3981842,0.39,34,0.035000018775463104,0.9319999814033508,0.033,0.15475143083160126,0.5583888166864389,0.4964076572354626,0.06198115945097633,6.21E-4,0.068931,0.137862,0.034155,0.103085995,0.17201701,0.103085995,0.1668280014486312,0.7651719660668377
AHZ2000h9v,20057934,http://zoo-hst.s3.amazonaws.com/20057934.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5215556,1.9855306,0.38,47,9.999759495258331E-4,0.9750000238418579,0.024,0.09299204343366495,0.6950761399678055,0.672138632651878,0.02293751249464828,0.02421,0.0,0.072899,0.02421,0.074513,0.02421,0.048688997,0.16672500779628763,0.8082750160455703
AHZ20006ph,20021817,http://zoo-hst.s3.amazonaws.com/20021817.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.7346329,1.6328445,0.69,42,0.8829999957233667,0.10100000351667404,0.016,0.005103050572528217,0.0025476999602479095,0.0,0.0025476999602479095,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.02525000087916851,0.07575000263750553
AHZ2000sw7,20097496,http://zoo-hst.s3.amazonaws.com/20097496.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.7884243,2.2271995,0.28,49,0.021000009030103683,0.9589999914169312,0.02,0.0,0.8599017218004156,0.8599017218004156,0.0,0.063772,0.042614,0.0,0.0,0.042614,0.149,0.0,0.06233499715566637,0.8966649942612648
AHZ2000grg,20056069,http://zoo-hst.s3.amazonaws.com/20056069.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5287062,2.1193855,0.69,60,0.8550000041723251,0.08699999749660492,0.058,0.0,0.007568999564409262,0.001513799935439229,0.006055199741756916,0.018648,0.0,0.0,0.018648,0.018648,0.0,0.0,0.0,0.08699999749660492
AHZ2001ol2,20001417,http://zoo-hst.s3.amazonaws.com/20001417.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2899759,1.6081683,0.40,40,0.0,0.9439999982714653,0.056,0.0,0.49547160908638765,0.49547160908638765,0.0,0.055461,0.027939001,0.0,0.0,0.111338995,0.222261,0.0,0.4191360046341419,0.5248639936373234
AHZ20017dl,20146825,http://zoo-hst.s3.amazonaws.com/20146825.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1678029,2.5976035,0.27,48,0.21700000762939453,0.7829999923706055,0.0,0.01684278218154382,0.4785331484855574,0.44503583151430415,0.03349732053660301,0.021450002,0.0,0.021450002,0.0,0.1071,0.0,0.0,0.15033599984192847,0.6326640158638952
AHZ2001fzl,20174506,http://zoo-hst.s3.amazonaws.com/20174506.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1512005,2.7755088,0.20,48,0.06199997663497925,0.9380000233650208,0.0,0.03953315000129479,0.8015977361581311,0.8015977361581311,0.0,0.125,0.04175,0.0625,0.0,0.02075,0.0,0.0,0.04127200080442428,0.8967279946060174
AHZ2001p3a,20024514,http://zoo-hst.s3.amazonaws.com/20024514.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.6314582,1.7076391,0.07,33,0.06500000134110451,0.902999997138977,0.032,0.028785568030542802,0.7287294129655237,0.7287294129655237,0.0,0.03325,0.03325,0.0,0.0,0.0,0.0665,0.0,0.06411300189596414,0.8388870154266357
AHZ20004lz,20014807,http://zoo-hst.s3.amazonaws.com/20014807.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.1887951,1.6465463,0.23,52,0.0,1.0,0.0,0.03940100212448838,0.9215990159878729,0.9215990159878729,0.0,0.0,0.019769,0.019769,0.019769,0.137264,0.078703,0.098099,0.039000000804662704,0.9610000252723694
AHZ20019bg,20152831,http://zoo-hst.s3.amazonaws.com/20152831.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9967801,2.4936567,0.35,44,0.9069999977946281,0.07100000232458115,0.022,0.0,0.005041000330090528,0.0016786531315537724,0.003362347198536756,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07100000232458115
AHZ2000a6q,20032658,http://zoo-hst.s3.amazonaws.com/20032658.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.4129669,1.8201251,0.37,49,0.06300002336502075,0.9369999766349792,0.0,0.0,0.839338296184348,0.8200335137711973,0.01930478084976135,0.020875,0.0,0.0,0.0,0.041625,0.020875,0.041625,0.041227998748540884,0.895771949961663
AHZ2000sah,20095577,http://zoo-hst.s3.amazonaws.com/20095577.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9353047,2.1495737,0.29,46,0.14100001007318497,0.824999988079071,0.034,0.03899232536639726,0.6218945313965651,0.6218945313965651,0.0,0.073319994,0.0,0.0,0.0,0.21917999,0.024179999,0.073319994,0.023924998965859423,0.8010750014066694
AHZ20013d9,20132951,http://zoo-hst.s3.amazonaws.com/20132951.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.4894256,2.412619,0.37,44,0.8670000024139881,0.05000000074505806,0.083,0.0012500000372529033,0.0012500000372529033,0.0,0.0012500000372529033,0.026307002,0.0,0.026307002,0.0,0.0,0.0,0.026307002,0.0,0.05000000074505806
AHZ2001jrg,20187194,http://zoo-hst.s3.amazonaws.com/20187194.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.6318463,2.6590608,0.26,43,0.050000011920928955,0.8989999890327454,0.051,0.04397583319703291,0.6769394650709555,0.6329384014552928,0.04400106361566265,0.1285,0.0,0.051400002,0.0,0.051400002,0.0,0.025700001,0.09709200133401152,0.8019080077929495
AHZ20006dl,20020800,http://zoo-hst.s3.amazonaws.com/20020800.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.8880839,1.6698119,0.86,53,0.9130000025033951,0.08699999749660492,0.0,0.0023842348447430163,0.0051847647196662456,0.0017265266738994561,0.0034582380457667894,0.0,0.0,0.019832,0.0,0.047168,0.0,0.0,0.0,0.08699999749660492
AHZ2000ox8,20084574,http://zoo-hst.s3.amazonaws.com/20084574.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5093209,2.1317703,0.87,49,0.8639999986626208,0.13300000131130219,0.003,0.005893975034414539,0.008840962771189486,0.0,0.008840962771189486,0.0,0.0,0.0,0.0,0.108289994,0.02171,0.0,0.02221099964821338,0.1107890016630888
AHZ2001m8a,20196117,http://zoo-hst.s3.amazonaws.com/20196117.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0609224,2.8224594,0.38,48,0.9280000017024577,0.0689999982714653,0.003,0.0,0.0023804998807311073,0.0,0.0023804998807311073,5.06E-4,0.0,0.022494,0.0,0.0,0.0,0.0,0.03449999913573265,0.03449999913573265
AHZ2001sru,20192688,http://zoo-hst.s3.amazonaws.com/20192688.jpg,the COSMOS dataset in GZ: Hubble,featured,150.3338391,2.7910787,unknown,34,0.21000002697110176,0.7519999742507935,0.038,0.022801119204845635,0.45222220405130414,0.29394442185153014,0.15827776872250207,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.12031999319076547,0.6316799586486823
AHZ20008y9,20028922,http://zoo-hst.s3.amazonaws.com/20028922.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.6914587,1.8029405,0.41,48,0.8669999986886978,0.11100000143051147,0.022,0.0024642001002341523,0.007392600300702457,0.0,0.007392600300702457,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.022200000616908078,0.08880000246763231
AHZ20014po,20137665,http://zoo-hst.s3.amazonaws.com/20137665.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.6439254,2.5120349,0.62,46,0.852999996393919,0.11900000274181366,0.028,0.0,0.005664400345426804,0.0,0.005664400345426804,0.009690001,0.0,0.0,0.0,0.02431,0.0,0.0,0.07140000448226935,0.04760000180602075
AHZ2000xpx,20113653,http://zoo-hst.s3.amazonaws.com/20113653.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3834798,2.420778,0.50,50,0.023000020533800125,0.9459999799728394,0.031,0.04279846033349541,0.8306395057226111,0.8090428595619937,0.021596627594377645,0.0,0.046618003,0.0,0.0,0.069927,0.046618003,0.0,0.02270399971669912,0.9232959908285139
AHZ20019st,20154250,http://zoo-hst.s3.amazonaws.com/20154250.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.9136243,2.5345143,0.71,54,0.8559999932767823,0.14300000667572021,0.001,0.011676379680649744,0.008772621619178534,0.0,0.008772621619178534,0.001386,0.020538,0.020538,0.020538,0.0,0.0,0.0,0.0,0.14300000667572021
AHZ2000nh1,20079790,http://zoo-hst.s3.amazonaws.com/20079790.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5773361,2.2421542,0.67,44,0.9249999970197678,0.07500000298023224,0.0,0.0,0.0037518752740323584,0.0018759376370161792,0.0018759376370161792,0.0,0.0,0.025065998,0.0,0.12593399,0.0,0.0,0.02497500131428243,0.05002500166594981
AHZ2001owj,20015576,http://zoo-hst.s3.amazonaws.com/20015576.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0603232,1.632662,0.52,28,0.11100000143051147,0.8519999980926514,0.037,0.0,0.5364430698666457,0.5047929205590419,0.031650141313979085,0.0,0.0,0.0,0.0,0.269028,0.153972,0.0,0.2223720057992935,0.6296280176849365
AHZ20002p0,20008678,http://zoo-hst.s3.amazonaws.com/20008678.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5309698,1.6693539,0.25,43,0.02599999215453863,0.9670000076293945,0.007,0.024948174648368345,0.8353337473516418,0.8111090818229438,0.024224677976140814,0.127986,7.71E-4,0.051143,0.051143,0.025700001,0.0,0.0,0.0773599988812208,0.8896400231575967
AHZ20012k9,20130280,http://zoo-hst.s3.amazonaws.com/20130280.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6200751,2.4049334,0.30,50,0.8870000019669533,0.08399999886751175,0.029,0.0,0.005291999857306481,0.0,0.005291999857306481,0.0,0.0,0.021645,0.0,0.021645,0.0,0.021645,0.020999999716877937,0.06299999915063381
AHZ2000kxb,20071018,http://zoo-hst.s3.amazonaws.com/20071018.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.7483019,2.1003261,0.47,43,0.8780000023543835,0.09799999743700027,0.024,0.0,0.002400999874413015,0.0,0.002400999874413015,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0734999980777502,0.02449999935925007
AHZ2001kkv,20190220,http://zoo-hst.s3.amazonaws.com/20190220.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5821932,2.8220726,0.14,48,0.8669999986886978,0.11100000143051147,0.022,0.0,0.01232100031757355,0.0,0.01232100031757355,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.11100000143051147
AHZ2001s4y,20163980,http://zoo-hst.s3.amazonaws.com/20163980.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.7285834,2.6248553,unknown,29,0.9480000007897615,0.03799999877810478,0.014,0.0,0.0,0.0,0.0,0.086247005,0.086247005,0.0,0.0,0.043253,0.043253,0.0,0.03799999877810478,0.0
AHZ2001m0g,20195173,http://zoo-hst.s3.amazonaws.com/20195173.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.0609225,2.8224592,0.38,46,0.8829999975860119,0.09300000220537186,0.024,0.0,0.006486750307649378,0.002160087880285355,0.004326662427364023,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.023250000551342964,0.06975000165402889
AHZ2000xm8,20113380,http://zoo-hst.s3.amazonaws.com/20113380.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4225707,2.2947656,unknown,56,0.863000001758337,0.039000000804662704,0.098,0.0,7.605000313818458E-4,0.0,7.605000313818458E-4,0.04422,0.0,0.0,0.0,0.021780001,0.0,0.0,0.019500000402331352,0.019500000402331352
AHZ2000by4,20039006,http://zoo-hst.s3.amazonaws.com/20039006.jpg,the COSMOS dataset in GZ: Hubble,featured,150.1783369,1.867971,0.52,48,0.15899998135864735,0.8180000185966492,0.023,0.017874979004341107,0.4525192257030798,0.34391460721878103,0.10860461174123685,0.04575,0.0,0.022499999,0.022499999,0.0,0.636,0.022499999,0.24294599811220152,0.5750540204844476
AHZ2001fum,20173782,http://zoo-hst.s3.amazonaws.com/20173782.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.3070616,2.6536669,0.45,50,0.9130000025033951,0.06499999761581421,0.022,0.0,0.004224999690055853,0.0,0.004224999690055853,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.06499999761581421
AHZ10003oc,13011061,http://zoo-hst.s3.amazonaws.com/13011061.jpg,the AEGIS dataset in GZ: Hubble,spiral,214.8688775,52.8716219,0.39,118,0.07400000840425491,0.9079999923706055,0.018,0.0929797546671499,0.6391442962838654,0.4301440973797249,0.2090001798561561,0.328545,0.009261,0.018963002,0.009261,0.037485003,0.018963002,0.018963002,0.1016960022845268,0.8063040036163329
AHZ2001me6,20196421,http://zoo-hst.s3.amazonaws.com/20196421.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9126646,2.8597771,0.33,45,0.12700000032782555,0.8379999995231628,0.035,0.14917769495776873,0.5319990145087133,0.5107190425129043,0.02127996010470435,0.0,0.0,0.02625,0.0525,0.02625,0.0,0.0,0.025139999423772097,0.8128600235128403
AHZ20001nc,20005414,http://zoo-hst.s3.amazonaws.com/20005414.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.6180773,1.7920162,0.25,43,0.9459999995306134,0.04800000041723251,0.006,0.0,0.0011520000200271607,0.0,0.0011520000200271607,0.0,0.0,0.0245,0.0245,0.0,0.0,0.0,0.024000000208616257,0.024000000208616257
AHZ2000cmc,20041940,http://zoo-hst.s3.amazonaws.com/20041940.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.9833304,1.8490889,0.34,51,0.12400002405047417,0.8259999752044678,0.05,0.017193354242985685,0.5968549949117994,0.5968549949117994,0.0,0.065249994,0.0,0.0,0.0,0.0435,0.02175,0.0435,0.08259999875128266,0.743399957990647
AHZ2001de3,20165861,http://zoo-hst.s3.amazonaws.com/20165861.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.6497766,2.635223,0.61,47,0.08800000324845314,0.8799999952316284,0.032,0.019088961458272952,0.5423510634695817,0.5038441488249933,0.03850692676707936,0.0,0.0,0.091,0.0,0.13625,0.02275,0.0,0.24200000393390653,0.6380000175237655
AHZ2001559,20138953,http://zoo-hst.s3.amazonaws.com/20138953.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5247956,2.5712644,0.35,40,0.8850000016391277,0.08299999684095383,0.032,0.0,0.004594962620659718,0.0,0.004594962620659718,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.027638999304234968,0.05536099753671886
AHZ2000h3y,20057340,http://zoo-hst.s3.amazonaws.com/20057340.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.4601631,2.1181849,0.20,44,0.8859999962151051,0.07500000298023224,0.039,0.0,0.0037518752740323584,0.0,0.0037518752740323584,0.0,0.0,0.0,0.025974002,0.025974002,0.025974002,0.0,0.02497500131428243,0.05002500166594981
AHZ2001qzg,20112349,http://zoo-hst.s3.amazonaws.com/20112349.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.528735,2.3760194,0.23,31,0.07200002670288086,0.9279999732971191,0.0,0.09439953872501919,0.666887064993915,0.5668540211446544,0.10003306372404391,0.036018,0.0,0.0,0.036018,0.0,0.030101998,0.071862,0.10764799380493173,0.8203519794921874
AHZ20019a8,20152776,http://zoo-hst.s3.amazonaws.com/20152776.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.0049321,2.5036109,0.35,54,0.17599999904632568,0.8240000009536743,0.0,0.01590433417777646,0.6467762582086944,0.46891280262165114,0.1778634748624779,0.333468,0.058875,0.0,0.0,0.058875,0.0,0.019782,0.01977600019478798,0.804224009967804
AHZ2001lar,20192760,http://zoo-hst.s3.amazonaws.com/20192760.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.3435912,2.8088758,0.79,48,0.0650000125169754,0.9129999876022339,0.022,0.0594843147773577,0.6748899614577035,0.5162908108607649,0.15859914054029456,0.13350001,0.066928,0.111072004,0.022072,0.0,0.022072,0.0,0.10864700102794167,0.8043529729695322
AHZ2000o9c,20082366,http://zoo-hst.s3.amazonaws.com/20082366.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5417673,2.2321829,0.38,49,0.04499998688697815,0.9110000133514404,0.044,0.08078035917570059,0.688556401702407,0.6279634386809244,0.06059296302148253,0.0932,0.0,0.0,0.0,0.0466,0.0466,0.0466,0.06650299999725817,0.8444969997792242
AHZ200169x,20142967,http://zoo-hst.s3.amazonaws.com/20142967.jpg,the COSMOS dataset in GZ: Hubble,featured,150.3744139,2.5852901,0.19,47,0.15900001488626003,0.8159999847412109,0.025,0.03684048051353538,0.240155606714614,0.240155606714614,0.0,0.0,0.0,0.0,0.0232,0.116,0.0464,0.0464,0.47654398408508314,0.3394560006561278
AHZ2001b72,20158776,http://zoo-hst.s3.amazonaws.com/20158776.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.6211796,2.5518396,0.48,46,0.8619999997317791,0.11400000005960464,0.024,0.0,0.012996000013589859,0.0,0.012996000013589859,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.11400000005960464
AHZ2000hua,20059856,http://zoo-hst.s3.amazonaws.com/20059856.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.3195413,2.0732437,0.37,45,0.9269999992102385,0.04800000041723251,0.025,0.0,0.0023040000400543215,0.0,0.0023040000400543215,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.04800000041723251
AHZ20014nl,20137513,http://zoo-hst.s3.amazonaws.com/20137513.jpg,the COSMOS dataset in GZ: Hubble,featured,150.646129,2.5231917,0.60,49,0.23400002717971802,0.765999972820282,0.0,0.1793448873305301,0.32585197860133,0.0814629946503325,0.24438898395099748,0.29189998,0.02085,0.0417,0.0,0.06255,0.0,0.0,0.10647399512624744,0.6595259776940345
AHZ2000wo0,20109877,http://zoo-hst.s3.amazonaws.com/20109877.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5390753,2.3947129,0.27,50,0.021000027656555176,0.9789999723434448,0.0,0.0,0.8951838580471152,0.8745946276046038,0.020589228775101488,0.0,0.0,0.020984001,0.0,0.020984001,0.0,0.0010320001,0.06461399782454968,0.9143859891071315
AHZ2000ou1,20084436,http://zoo-hst.s3.amazonaws.com/20084436.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.5318619,2.147761,0.36,46,0.022999990731477737,0.953000009059906,0.024,0.02179701660390351,0.8864120108143041,0.8864120108143041,0.0,0.0,0.023,0.023,0.0,0.023,0.023,0.0,0.0,0.953000009059906
AHZ20014rh,20137747,http://zoo-hst.s3.amazonaws.com/20137747.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.5943471,2.5014846,0.72,46,0.9229999969247729,0.07500000298023224,0.002,0.0,0.0037518752740323584,0.0018759376370161792,0.0018759376370161792,0.0,0.024975002,0.0,0.024975002,0.024975002,0.0,0.0,0.02497500131428243,0.05002500166594981
AHZ2001ioz,20183395,http://zoo-hst.s3.amazonaws.com/20183395.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.8285174,2.6572366,0.89,44,0.8789999971631914,0.11900000274181366,0.002,0.0,0.002832200172713402,0.0,0.002832200172713402,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0952000036120415,0.023800000903010377
AHZ2001bkb,20160109,http://zoo-hst.s3.amazonaws.com/20160109.jpg,the COSMOS dataset in GZ: Hubble,spiral,149.703916,2.5219567,0.38,45,0.10499997437000275,0.8730000257492065,0.022,0.019825262602737214,0.6638045121773244,0.6246400358300093,0.03916446645585713,0.112312004,0.022422,0.022422,0.0,0.044844,0.0,0.0,0.08991900275623799,0.7830810360016827
AHZ20016yc,20145049,http://zoo-hst.s3.amazonaws.com/20145049.jpg,the COSMOS dataset in GZ: Hubble,smooth,150.3222004,2.4626787,0.52,45,0.8569999970495701,0.11900000274181366,0.024,0.0,0.014161000652551659,0.0,0.014161000652551659,7.3800003E-4,0.024477001,0.024477001,0.0,0.048954003,0.0,0.024477001,0.0,0.11900000274181366
AHZ2000e1r,20046960,http://zoo-hst.s3.amazonaws.com/20046960.jpg,the COSMOS dataset in GZ: Hubble,smooth,149.7166546,1.8937377,0.62,52,0.875,0.08500000089406967,0.04,0.0,0.003829249873846765,0.0016963576512047942,0.002132892108521432,0.0,0.0205,0.0,0.0,0.0205,0.0,0.0,0.03995000031888485,0.045049998041987394
AHZ2001fge,20172321,http://zoo-hst.s3.amazonaws.com/20172321.jpg,the COSMOS dataset in GZ: Hubble,spiral,150.2432022,2.7835244,0.44,49,0.10400000028312206,0.875,0.021,0.0914615591129847,0.6014290233325592,0.6014290233325592,0.0,0.021329,0.021329,0.021329,0.0,0.170355,0.042658,0.0,0.08312499895691872,0.7918749749660492
